Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split
tx_0000Afx1tXkCOMUzUEsOnJ,17/03/2024,18:28:07,Card payment,Tesco Petrol,⛽,General,-7.50,GBP,-7.50,GBP,,SHEEPSCAR EXPRESS,,TESCO PFS 5577         LEEDS         GBR,
tx_0000AfxAyTeHwe1Pmhjal7,17/03/2024,20:09:52,Card payment,Hfcharehills,🍎,Eating out,-15.00,GBP,-15.00,GBP,,,,HFCHAREHILLS           MILTON KEYNES GBR,
tx_0000AfxKstLeTtoh7392sT,17/03/2024,22:00:54,Flex,Hfcharehills,🍎,Eating out,15.00,GBP,15.00,GBP,Returned for Hfcharehills,,,Flex,
tx_0000AfxLVpCZpb6cUu1PpB,17/03/2024,22:07:56,Card payment,Sk Discount 31,🍎,Groceries,-1.25,GBP,-1.25,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AfxOhB4V9zVLqSNYLR,17/03/2024,22:43:36,Monzo-to-Monzo,Noreen Ghaffar,,General,7.00,GBP,7.00,GBP,,,,,
tx_0000AfxOk2DUXV1VQpkZNb,17/03/2024,22:44:07,Pot transfer,Bills Pot,,Transfers,15.00,GBP,15.00,GBP,,,,,
tx_0000AfypghoapLKN5LZ7VB,18/03/2024,15:20:46,Card payment,Apple,🍎 ,Bills,-11.99,GBP,-11.99,GBP,,,,APPLE.COM/BILL         APPLE.COM/BIL IRL,
tx_0000AfysvbrRXvUd41ikt8,18/03/2024,15:57:04,Card payment,Sk Discount 31,🍎,Groceries,-3.00,GBP,-3.00,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AfzLTXynHTx1pOkjir,18/03/2024,21:16:57,Card payment,Sk Discount 31,🍎,Groceries,-1.20,GBP,-1.20,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AfzMt7b85dQtURRVi5,18/03/2024,21:32:47,Card payment,Ice Scoop Gelato,🍴,Eating out,-7.50,GBP,-7.50,GBP,,8 Easterly Road,,ICE SCOOP GELATO       LEEDS         GBR,
tx_0000AfzV5UuQ2pY7gMNOUs,18/03/2024,23:04:39,Flex,Sk Discount 31,🍎,Groceries,3.00,GBP,3.00,GBP,Returned for Sk Discount 31,,,Flex,
tx_0000AfzV6TG7fHSNarCF6Y,18/03/2024,23:04:50,Flex,Ice Scoop Gelato,🍴,Eating out,7.50,GBP,7.50,GBP,Returned for Ice Scoop Gelato,,,Flex,
tx_0000AfzV7gEGvYkrpgGtXe,18/03/2024,23:05:03,Flex,Apple,🍎 ,Bills,11.99,GBP,11.99,GBP,Returned for Apple,,,Flex,
tx_0000Ag18mKotWRoxBK335t,19/03/2024,18:04:06,Card payment,Sk Discount 31,🍎,Groceries,-3.50,GBP,-3.50,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000Ag1DNsH0VPdZeHHuYU,19/03/2024,18:55:42,Monzo-to-Monzo,Noreen Ghaffar,,General,5.00,GBP,5.00,GBP,,,,,
tx_0000Ag2x0ObvPlI7lRnCaH,20/03/2024,15:01:36,Faster payment,005230670045827798,,Income,700.00,GBP,700.00,GBP,MBNA CREDIT CARD,,,MBNA CREDIT CARD,
tx_0000Ag34yugI0QACVQOfUP,20/03/2024,16:30:59,Pot transfer,Bills Pot,,Transfers,113.00,GBP,113.00,GBP,,,,,
tx_0000Ag350suhY42dsbYFdJ,20/03/2024,16:31:20,Flex,,,Bills,-415.06,GBP,-415.06,GBP,"Early payment towards Uber Eats, Uber Eats and 60 more",,,Flex,
tx_0000Ag35G11Xg173tcKKhd,20/03/2024,16:34:04,Card payment,Creation Finance,,Finances,-319.00,GBP,-319.00,GBP,,Chadwick House,,YOUR PLAN CARD PAYMENT SOLIHULL      GBR,
tx_0000Ag35PnKzPuNN6hPwZu,20/03/2024,16:35:50,Faster payment,MBNA MASTERCARD,,Transfers,-61.00,GBP,-61.00,GBP,5230670045827798,,,5230670045827798,
tx_0000Ag3R7RVI3PHHKycBfP,20/03/2024,20:39:02,Card payment,Noor Foods,🥖,Groceries,-5.76,GBP,-5.76,GBP,,26-28 Harehills Road,,NOOR FOOD YORKSHIRE LT LEEDS         GBR,
tx_0000Ag3R7WaR9hMj6O3rsn,20/03/2024,20:39:03,Pot transfer,Tayyab Pot,,Savings,-0.24,GBP,-0.24,GBP,,,,Round up,
tx_0000Ag4rtFZUVrJJQKncmI,21/03/2024,13:13:43,Card payment,West Yorkshire Metro,🚌,Transport,-5.00,GBP,-5.00,GBP,,,,WWW.WYMETRO.COM        LEEDS         GBR,
tx_0000Ag5KgsjIVfbqa9PgN0,21/03/2024,18:36:25,Card payment,Cha Cha Chai Express (,🍽,Eating out,-9.00,GBP,-9.00,GBP,,Upper Level White Rose Shopping,,Cha Cha Chai Express ( Leeds         GBR,
tx_0000Ag5T8GdyVMoMMQH9CT,21/03/2024,20:11:01,Bacs (Direct Credit),GB Retail Payroll,,Income,72.65,GBP,72.65,GBP,50004227-1,,,50004227-1,
tx_0000Ag5bdNXDjXBrcJe4On,21/03/2024,21:46:16,Monzo-to-Monzo,Noreen Ghaffar,,General,30.00,GBP,30.00,GBP,,,,,
tx_0000Ag5bfXRVrnQ15dSY9S,21/03/2024,21:46:40,Pot transfer,Bills Pot,,Transfers,-105.00,GBP,-105.00,GBP,,,,,
tx_0000Ag5oVHvU07ynTSv7Q1,22/03/2024,00:10:29,Card payment,West Yorkshire Metro,🚌,Transport,-5.00,GBP,-5.00,GBP,"Delayed charge from Saturday, 9 Mar",40-50 Wellington Street,,WWW.WYMETRO.COM       \40 50 WELLINGTON HOUSE   \LEEDS        \LS1 2DE      GBR,
tx_0000Ag6deZwZTdqq870dCD,22/03/2024,09:43:37,Pot transfer,Bills Pot,,Transfers,5.00,GBP,5.00,GBP,,,,,
tx_0000Ag7L744bLUoOLApaKn,22/03/2024,17:50:35,Card payment,Yaadgaar Sweet Centre,🍬,Eating out,-9.99,GBP,-9.99,GBP,,89 Harehills Road,,YAADGAAR SWEET CENTRE  WEST YORKSHIR GBR,
tx_0000Ag7VFZbD13XMZeysSX,22/03/2024,19:44:10,Card payment,Sk Discount 31,🍎,Groceries,-2.30,GBP,-2.30,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000Ag7VMXGa5TE8MwEzlx,22/03/2024,19:45:25,Card payment,Sk Discount 31,🍎,Groceries,-1.30,GBP,-1.30,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000Ag7VapQ7O9cf5uInVh,22/03/2024,19:48:00,Pot transfer,Tayyab Pot,,Transfers,15.00,GBP,15.00,GBP,,,,,
tx_0000Ag8t3mcJNmeMrIhPjF,23/03/2024,11:45:40,Card payment,Uber,🚖,Transport,-5.59,GBP,-5.59,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,
tx_0000Ag8vu1kcYl1sfJmIk5,23/03/2024,12:17:31,Card payment,Uber,🚖,Transport,-8.49,GBP,-8.49,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,
tx_0000Ag9cChzSRwahOLFiFN,23/03/2024,20:11:30,Card payment,Uber,🚖,Transport,-9.12,GBP,-9.12,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,
tx_0000Ag9py3m0Zqdj90oCyx,23/03/2024,22:45:44,Card payment,Uber,🚖,Transport,-5.84,GBP,-5.84,GBP,,Aldgate Tower First Floor,,UBER   *TRIP           London        GBR,
tx_0000Ag9pyIWFkhwwsUYL0U,23/03/2024,22:45:46,Card payment,Uber,🚖,Transport,5.59,GBP,5.59,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,
tx_0000Ag9ynLulgeoYVIwlcX,24/03/2024,00:24:38,Monzo-to-Monzo,Noreen Ghaffar,,General,22.00,GBP,22.00,GBP,,,,,
tx_0000AgAIkPnamsYWGicWay,24/03/2024,04:08:12,Pot transfer,Bills Pot,,Transfers,100.81,GBP,100.81,GBP,,,,,
tx_0000AgAIkRHPHV7vMGQLth,24/03/2024,04:08:13,Instalment loan,,,General,-103.70,GBP,-103.70,GBP,,,,Loan,
tx_0000AgBRBIv5Su1KiATfRT,24/03/2024,17:17:25,Card payment,Shell,🐚⛽,Transport,-40.14,GBP,-40.14,GBP,,217 Kirkstall Road,,SHELL 217 Kirkstall Ro West Yorksh.  GBR,
tx_0000AgBZqIMXF1C9Za1VxZ,24/03/2024,18:54:28,Faster payment,Charcoal Oven Ltd,,Eating out,-19.60,GBP,-19.60,GBP,Food,,,Food,
tx_0000AgBr9tkSAGSAfDSHMR,24/03/2024,22:08:30,Flex,Shell,🐚⛽,Transport,40.14,GBP,40.14,GBP,Returned for Shell,,,Flex,
tx_0000AgC320IT8EiZFgPKWw,25/03/2024,00:21:32,Card payment,PlayStation Network,🕹,Subscriptions,-6.99,GBP,-6.99,GBP,,10 Great Marlborough Street,,PLAYSTATION NETWORK    LONDON        GBR,
tx_0000AgC3RZNvoPSIfX9VDu,25/03/2024,00:26:09,Monzo-to-Monzo,Noreen Ghaffar,,General,30.00,GBP,30.00,GBP,,,,,
tx_0000AgD3THP7pUABvLgsZF,25/03/2024,12:01:10,Card payment,Noor Foods,🥖,Groceries,-18.08,GBP,-18.08,GBP,,26-28 Harehills Road,,NOOR FOOD YORKSHIRE LT LEEDS         GBR,
tx_0000AgD54zYmioPIAp8IOw,25/03/2024,12:19:11,Faster payment,Western Union International Bank,,General,-179.69,GBP,-179.69,GBP,2.40859E+15,,,2.40859E+15,
tx_0000AgD57TPugZ3R14aD6P,25/03/2024,12:19:38,Monzo-to-Monzo,Noreen Ghaffar,,General,200.00,GBP,200.00,GBP,,,,,
tx_0000AgELzACa8RwSdS0ucE,26/03/2024,03:03:20,Direct Debit,EE,,Bills,-58.49,GBP,-58.49,GBP,Q21513569505441310,,,Q21513569505441310,
tx_0000AgEmDXOnHffekhBrP7,26/03/2024,07:57:16,Pot transfer,Tayyab Pot,,Transfers,56.00,GBP,56.00,GBP,,,,,
tx_0000AgEqRLr3OxKnYf7kaw,26/03/2024,08:44:35,Card payment,West Yorkshire Metro,🚌,Transport,-5.00,GBP,-5.00,GBP,,,,WWW.WYMETRO.COM        LEEDS         GBR,
tx_0000AgFLzPb15wHSTLUzz8,26/03/2024,14:38:05,Card payment,Boots,💊,Personal care,-30.55,GBP,-30.55,GBP,,Msu 1 White Rose Centre,,BOOTS/0520             LEEDS         GBR,
tx_0000AgFM5nmO5vD6Arz4BV,26/03/2024,14:38:49,Card payment,Boots,💊,Personal care,-0.12,GBP,-0.12,GBP,,Msu 1 White Rose Centre,,BOOTS/0520             LEEDS         GBR,
tx_0000AgGvdYwhRXRqDAyHL9,27/03/2024,08:52:14,Card payment,West Yorkshire Metro,🚌,Transport,-5.00,GBP,-5.00,GBP,,,,WWW.WYMETRO.COM        LEEDS         GBR,
tx_0000AgGw3IpRzK57kg5Tlp,27/03/2024,08:56:53,Pot transfer,Tayyab Pot,,Transfers,41.00,GBP,41.00,GBP,,,,,
tx_0000AgHlT29vgQc5qp9qEd,27/03/2024,18:32:59,Card payment,Archies - Leeds,🍴,Eating out,-25.72,GBP,-25.72,GBP,,UNIT TK04 TRINITY LEEDS,,ARCHIES - LEEDS        LEEDS         GBR,
tx_0000AgHtqYJt4miAq8gn4M,27/03/2024,20:06:15,Card payment,Haute Dolci.,🍽,Eating out,-20.13,GBP,-20.13,GBP,,The Headrow,,Haute Dolci.           Leeds         GBR,
tx_0000AgHyOFlOyRnuEhsgVN,27/03/2024,20:57:47,Faster payment,Sadia Mahmood,,Eating out,25.00,GBP,25.00,GBP,Dessert,,,Dessert,
tx_0000AgI23eZ9xluOv8DgQM,27/03/2024,21:38:53,Card payment,Sk Discount 31,🍎,Groceries,-1.75,GBP,-1.75,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AgI6uJmUN6GaL2T7x3,27/03/2024,22:33:14,Bacs (Direct Credit),GB Retail Payroll,,Income,94.55,GBP,94.55,GBP,50004227-1,,,50004227-1,
tx_0000AgI7rVJJ9JHhkGB8qX,27/03/2024,22:43:55,Pot transfer,Tayyab Pot,,Transfers,40.00,GBP,40.00,GBP,,,,,
tx_0000AgI8I8TKAbIAjQYxAw,27/03/2024,22:48:44,Card payment,Ria Financial Services,💸,Family,-133.21,GBP,-133.21,GBP,,,,Ria Financial Services London        GBR,
tx_0000AgI8avsRDoyzNVdoLC,27/03/2024,22:52:08,Monzo-to-Monzo,Noreen Ghaffar,,Bills,30.00,GBP,30.00,GBP,,,,,
tx_0000AgJ9kDMTsVhe9RyNpR,28/03/2024,10:39:44,Monzo-to-Monzo,Noreen Ghaffar,,General,6.00,GBP,6.00,GBP,,,,,
tx_0000AgJ9u90ou6hCPkmTz7,28/03/2024,10:41:31,Faster payment,AMERICAN EXP 3773,,Transfers,-5.99,GBP,-5.99,GBP,PB743730534668646,,,PB743730534668646,
tx_0000AgLaHz2GdPvaZWldeE,29/03/2024,14:46:35,Card payment,Noor Foods,🥖,Groceries,-7.68,GBP,-7.68,GBP,,26-28 Harehills Road,,NOOR FOOD YORKSHIRE LT LEEDS         GBR,
tx_0000AgLaI8jUa4qFrDZ1sI,29/03/2024,14:46:37,Pot transfer,Tayyab Pot,,Savings,-0.32,GBP,-0.32,GBP,,,,Round up,
tx_0000AgLcfopQR5vGz2l3IH,29/03/2024,15:13:18,Card payment,West Yorkshire Metro,🚌,Transport,-5.00,GBP,-5.00,GBP,,,,WWW.WYMETRO.COM        LEEDS         GBR,
tx_0000AgM9B3SrGam3sB5Zar,29/03/2024,21:17:30,Card payment,Uber,🚖,Transport,-11.22,GBP,-11.22,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,
tx_0000AgMBPNq6VfJhpZTC6t,29/03/2024,21:42:30,Card payment,Sk Discount 31,🍎,Groceries,-1.30,GBP,-1.30,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AgMCaWRQy2yCZP6LB3,29/03/2024,21:55:43,Flex,Uber,🚖,Transport,11.22,GBP,11.22,GBP,Returned for Uber,,,Flex,
tx_0000AgMCcE1uOPWubMtfM1,29/03/2024,21:56:02,Flex,Noor Foods,🥖,Groceries,7.68,GBP,7.68,GBP,Returned for Noor Foods,,,Flex,
tx_0000AgNMDLyctywhUBGJAQ,30/03/2024,11:18:18,Faster payment,S Ali,,Transfers,80.00,GBP,80.00,GBP,S Ali,,,S Ali,
tx_0000AgNMViqAdONuYI8dLl,30/03/2024,11:21:37,Card payment,Vanquis Bank,🏦,Finances,-50.00,GBP,-50.00,GBP,,Compass South,,WWW.VANQUIS.CO.UK      02036203142   GBR,
tx_0000AgNMY8dbgvChdumG3d,30/03/2024,11:22:03,Monzo-to-Monzo,Noreen Ghaffar,,Savings,-20.00,GBP,-20.00,GBP,,,,,
tx_0000AgNMr1UCVOMCnNseun,30/03/2024,11:25:28,Card payment,West Yorkshire Metro,🚌,Transport,-5.00,GBP,-5.00,GBP,,,,WWW.WYMETRO.COM        LEEDS         GBR,
tx_0000AgOG9gHB5CuuRuZYMV,30/03/2024,21:45:07,Card payment,Foodhub,🍽,Eating out,-8.20,GBP,-8.20,GBP,,,,FoodHub                Stoke On Tren GBR,
tx_0000AgOHoO8rVfwdFJvFQn,30/03/2024,22:03:41,Card payment,Charcoal Chicken 01,🍴,Eating out,-8.20,GBP,-8.20,GBP,,188b Roundhay Road,,CHARCOAL CHICKEN 01    LEEDS         GBR,
tx_0000AgORNxiQ8hmouE4taj,30/03/2024,23:50:57,Faster payment,Sadia Mahmood,,Income,100.00,GBP,100.00,GBP,Re issue,,,Re issue,
tx_0000AgPbSKFdUH3WxDZkYr,31/03/2024,13:18:30,Pot transfer,Tayyab Pot,,Transfers,-40.00,GBP,-40.00,GBP,,,,,
tx_0000AgQkEbqONGDbINnwFH,01/04/2024,02:31:35,overdraft,,,General,-0.01,GBP,-0.01,GBP,This is the charge for your March 2024 overdraft,,,March overdraft fees,
tx_0000AgQss4CveWTZMweKO2,01/04/2024,04:08:12,Card payment,Charcoal Chicken 01,🍴,Eating out,8.20,GBP,8.20,GBP,,188b Roundhay Road,,CHARCOAL CHICKEN 01\188B Roundhay Road\Leeds\LS8 5PL   GBRGBR,
tx_0000AgRUIKG6IHmYKIYlLW,01/04/2024,11:07:41,Card payment,Google Workspace,📅,Bills,-2.18,GBP,-2.18,GBP,,,,GSUITE_blogpaisa.com   Dublin        IRL,
tx_0000AgRUIQxvMGH947Tw5S,01/04/2024,11:07:42,Pot transfer,Tayyab Pot,,Savings,-0.82,GBP,-0.82,GBP,,,,Round up,
tx_0000AgSeZWm6Cp6U4LM8Pq,02/04/2024,00:37:33,Card payment,Apple,🍎 ,Bills,-36.95,GBP,-36.95,GBP,,,,APPLE.COM/BILL         APPLE.COM/BIL IRL,
tx_0000AgSeZb52CMsM3faev5,02/04/2024,00:37:34,Pot transfer,Tayyab Pot,,Savings,-0.05,GBP,-0.05,GBP,,,,Round up,
tx_0000AgTZCtXd5ZuIIZehwP,02/04/2024,11:12:09,Card payment,West Yorkshire Metro,🚌,Transport,-5.00,GBP,-5.00,GBP,,,,WWW.WYMETRO.COM        LEEDS         GBR,
tx_0000AgTsiEdoaZ6QIJwbib,02/04/2024,14:50:42,Card payment,OpenAI,💻,Subscriptions,-19.14,GBP,-24.00,USD,,,,CHATGPT SUBSCRIPTION   +14158799686  USA,
tx_0000AgUDMIzBqu8TrjThJp,02/04/2024,18:42:03,Card payment,Franksters,🍴,Eating out,-21.57,GBP,-21.57,GBP,,Dewsbury Road,,FRANKSTERS             UXBRIDGE LS11 GBR,
tx_0000AgUIGgygEp0KC9Vv4D,02/04/2024,19:37:04,Flex,Franksters,🍴,Eating out,21.57,GBP,21.57,GBP,Returned for Franksters,,,Flex,
tx_0000AgUIHY4Ar83myYh4bq,02/04/2024,19:37:13,Flex,West Yorkshire Metro,🚌,Transport,5.00,GBP,5.00,GBP,Returned for West Yorkshire Metro,,,Flex,
tx_0000AgUSTr66vIoySpKJ6n,02/04/2024,21:31:29,Card payment,Sk Discount 31,🍎,Groceries,-1.20,GBP,-1.20,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AgVSj7MavK012DRBWT,03/04/2024,09:08:58,Flex,Sk Discount 31,🍎,Groceries,1.20,GBP,1.20,GBP,Returned for Sk Discount 31,,,Flex,
tx_0000AgVf6xETROaXa1bda5,03/04/2024,11:27:44,Card payment,West Yorkshire Metro,🚌,Transport,-5.00,GBP,-5.00,GBP,,,,WWW.WYMETRO.COM        LEEDS         GBR,
tx_0000AgWAiNyg3wbrP2ch7K,03/04/2024,17:21:51,Faster payment,S Ali,,Transfers,100.00,GBP,100.00,GBP,S Ali,,,S Ali,
tx_0000AgWY9H8Vu8oiN6TIo6,03/04/2024,21:44:25,Faster payment,Hamza Anwaar,,Family,-100.00,GBP,-100.00,GBP,Hamza Anwaar,,,Hamza Anwaar,
tx_0000AgWYAajsVY2REQAX4r,03/04/2024,21:44:40,Flex,West Yorkshire Metro,🚌,Transport,5.00,GBP,5.00,GBP,Returned for West Yorkshire Metro,,,Flex,
tx_0000AgYHbehsYPl9PzaUPj,04/04/2024,17:48:29,Bacs (Direct Credit),GB Retail Payroll,,Income,120.66,GBP,120.66,GBP,50004227-1,,,50004227-1,
tx_0000AgYVphxKfXJQRT0u2v,04/04/2024,20:27:54,Card payment,Sk Discount 31,🍎,Groceries,-4.55,GBP,-4.55,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AgYVpnC3CF3YgYwEBF,04/04/2024,20:27:55,Pot transfer,Tayyab Pot,,Savings,-0.45,GBP,-0.45,GBP,,,,Round up,
tx_0000AgYXARcShf5BT1veAD,04/04/2024,20:42:51,Pot transfer,Bills Pot,,Transfers,-100.00,GBP,-100.00,GBP,,,,,
tx_0000AgaWMuGYJIYEocpb9t,05/04/2024,19:43:19,Card payment,Uber Eats,🍽,Eating out,-10.78,GBP,-10.78,GBP,,Aldgate Tower First Floor,,UBER   * EATS PENDING  London        GBR,
tx_0000AgaWMz3cUnew2yaJqz,05/04/2024,19:43:20,Pot transfer,Tayyab Pot,,Savings,-0.22,GBP,-0.22,GBP,,,,Round up,
tx_0000AgaeOIbk5nhWE8O0Z7,05/04/2024,21:13:13,Card payment,Sk Discount 31,🍎,Groceries,-2.50,GBP,-2.50,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000AgaeONXfkN2BTbIEKI,05/04/2024,21:13:14,Pot transfer,Tayyab Pot,,Savings,-0.50,GBP,-0.50,GBP,,,,Round up,
tx_0000AgaeWZ0wye22roHuqJ,05/04/2024,21:14:42,Flex,Uber Eats,🍽,Eating out,10.78,GBP,10.78,GBP,Returned for Uber Eats,,,Flex,
tx_0000AgbqigCJUN87EE6fi5,06/04/2024,11:06:04,Card payment,West Yorkshire Metro,🚌,Transport,-5.00,GBP,-5.00,GBP,,,,WWW.WYMETRO.COM        LEEDS         GBR,
tx_0000AgcY7ACHtml9yo5Ld3,06/04/2024,19:12:19,Card payment,Archies - Leeds,🍴,Eating out,-2.75,GBP,-2.75,GBP,,UNIT TK04 TRINITY LEEDS,,ARCHIES - LEEDS        LEEDS         GBR,
tx_0000AgcY7FijMasnDVF2n3,06/04/2024,19:12:19,Pot transfer,Tayyab Pot,,Savings,-0.25,GBP,-0.25,GBP,,,,Round up,
tx_0000Agca3g6zV0Beys0Jox,06/04/2024,19:34:05,Card payment,Tesco,🍏 ,Groceries,-2.50,GBP,-2.50,GBP,,85-87 Briggate,,TESCO-STORES 4895      LEEDS         GBR,
tx_0000Agca3lM40PK9zyMYz3,06/04/2024,19:34:06,Pot transfer,Tayyab Pot,,Savings,-0.50,GBP,-0.50,GBP,,,,Round up,
tx_0000AgcacmX7cH2Tma0um1,06/04/2024,19:40:26,Card payment,Icestone Gelato L,🍴,Eating out,-8.49,GBP,-8.49,GBP,,Albion Street,,IceStone Gelato L      eds           GBR,
tx_0000AgckOTVoXRJtWiAcmP,06/04/2024,21:29:54,Flex,Icestone Gelato L,🍴,Eating out,8.49,GBP,8.49,GBP,Returned for Icestone Gelato L,,,Flex,
tx_0000AgeVvITdTgbtN75cNl,07/04/2024,17:57:11,Card payment,Yaadgaar Sweet Centre,🍬,Eating out,-11.50,GBP,-11.50,GBP,,89 Harehills Road,,YAADGAAR SWEET CENTRE  WEST YORKSHIR GBR,
tx_0000Agf84orOFBTqGZs8n3,08/04/2024,01:04:41,Faster payment,Kube Enterprises,,Bills,-550.00,GBP,-550.00,GBP,Kube Enterprises,,,Kube Enterprises,
tx_0000AgfDEc7uwOVJqZn3pp,08/04/2024,02:02:29,Direct Debit,The Guide Dogs for the Blind Association,,Charity,-10.00,GBP,-10.00,GBP,S23014/243589887,,,S23014/243589887,
tx_0000AgfovExiddddq58zkP,08/04/2024,09:04:46,Card payment,West Yorkshire Metro,🚌,Transport,-5.00,GBP,-5.00,GBP,,,,WWW.WYMETRO.COM        LEEDS         GBR,
tx_0000AgfycBilSoO2np1lVx,08/04/2024,10:53:23,Faster payment,S Ali,,Transfers,500.00,GBP,500.00,GBP,S Ali,,,S Ali,
tx_0000AgfydjPxfLUmWFHXKz,08/04/2024,10:53:40,Pot transfer,Bills Pot,,Transfers,75.00,GBP,75.00,GBP,,,,,
tx_0000AgfylbqlgaNvg6GY0R,08/04/2024,10:55:05,Card payment,Jamales Junction,,Shopping,-5.98,GBP,-5.98,GBP,,249 Roundhay Road,,JAMALES JUNCTION       LEEDS         GBR,
tx_0000AgfzDWt5jKHu5AydJj,08/04/2024,11:00:08,Card payment,Nafees Harehills Rd,🍞,Eating out,-4.80,GBP,-4.80,GBP,,33C Harehills Road,,Nafees Harehills Rd    Leeds         GBR,
tx_0000AgfzGasdLGfybuGG3d,08/04/2024,11:00:41,Card payment,Nafees Harehills Rd,🍞,Eating out,-3.50,GBP,-3.50,GBP,,33C Harehills Road,,Nafees Harehills Rd    Leeds         GBR,
tx_0000Agg0RoYOwZcdVAP7wY,08/04/2024,11:13:55,Flex,Yaadgaar Sweet Centre,🍬,Eating out,11.50,GBP,11.50,GBP,Returned for Yaadgaar Sweet Centre,,,Flex,
tx_0000Agg0ShF9bpOfa1mN5V,08/04/2024,11:14:05,Flex,Nafees Harehills Rd,🍞,Eating out,3.50,GBP,3.50,GBP,Returned for Nafees Harehills Rd,,,Flex,
tx_0000AgiXQJprM0mnmnW6u9,09/04/2024,16:32:50,Card payment,ODEON,🎥,Entertainment,-24.00,GBP,-24.00,GBP,,,,ODEON Cinemas          London        GBR,
tx_0000Agia5FQErou54stJUA,09/04/2024,17:02:38,Card payment,Raja?s Pizza Bar,🍴,Eating out,-9.60,GBP,-9.60,GBP,,248 Roundhay Road,,Raja?s Pizza Bar       Leeds         GBR,
tx_0000Agiaf0bZR0alhT2IEr,09/04/2024,17:09:06,Flex,ODEON,🎥,Entertainment,24.00,GBP,24.00,GBP,Returned for ODEON,,,Flex,
tx_0000AgiafwHiywVeRJLaz6,09/04/2024,17:09:16,Flex,Raja?s Pizza Bar,🍴,Eating out,9.60,GBP,9.60,GBP,Returned for Raja?s Pizza Bar,,,Flex,
tx_0000Agic2XU9S5xfmoYlxk,09/04/2024,17:24:34,Card payment,Nafees Harehills Rd,🍞,Eating out,-13.30,GBP,-13.30,GBP,,33C Harehills Road,,Nafees Harehills Rd    Leeds         GBR,
tx_0000AgigQDfZB8MIb81PPt,09/04/2024,18:13:40,Pot transfer,Bills Pot,,Transfers,12.00,GBP,12.00,GBP,,,,,
tx_0000Agk2OLh8lGppIfPTJi,10/04/2024,09:54:33,Pot transfer,Tayyab Pot,,Transfers,30.00,GBP,30.00,GBP,,,,,
tx_0000Agk2PTcykjjWvfZsDh,10/04/2024,09:54:45,Monzo-to-Monzo,Noreen Ghaffar,,Eating out,-30.00,GBP,-30.00,GBP,,,,,
tx_0000Agk2RRQRuYGywT7hOk,10/04/2024,09:55:06,Monzo-to-Monzo,Noreen Ghaffar,,Eating out,98.00,GBP,98.00,GBP,,,,,
tx_0000Agk2Y5IuYb2wMOlUqf,10/04/2024,09:56:18,Faster payment,K Zaman,,Eating out,-98.00,GBP,-98.00,GBP,K Zaman,,,K Zaman,
tx_0000AgkditmXQtrOUCU25p,10/04/2024,16:52:51,Pot transfer,Tayyab Pot,,Transfers,14.00,GBP,14.00,GBP,,,,,
tx_0000AgkdjWRzfCzkqYpe5b,10/04/2024,16:52:57,Pot transfer,Bills Pot,,Transfers,13.00,GBP,13.00,GBP,,,,,
tx_0000AgkhViEDTdVL8a3fUn,10/04/2024,17:35:17,Card payment,Tesco Petrol,⛽,General,-4.90,GBP,-4.90,GBP,,SHEEPSCAR EXPRESS,,TESCO PFS 5577         LEEDS         GBR,
tx_0000AgkhVo6zbPtax840xu,10/04/2024,17:35:18,Pot transfer,Tayyab Pot,,Savings,-0.10,GBP,-0.10,GBP,,,,Round up,
tx_0000AgklkjOfoWiVjaNjNL,10/04/2024,18:22:49,Card payment,Cha Cha Chai Drive-thr,🍽,Eating out,-3.00,GBP,-3.00,GBP,,Ingleby Road,,Cha Cha Chai Drive-thr Bradford      GBR,
tx_0000Agkm3901MbYOLpdAUz,10/04/2024,18:26:09,Card payment,Cha Cha Chai Drive-thr,🍽,Eating out,-3.00,GBP,-3.00,GBP,,Ingleby Road,,Cha Cha Chai Drive-thr Bradford      GBR,
